"data.0.x","data.0.y","data.1.x","data.1.y"
"757.0","0.24475454714964384","653.0","92.42424242424242"
"756.0","0.2735751153118515","654.0","93.93939393939394"
"755.0","0.3353330129189784","655.0","95.45454545454545"
"754.0","0.25953216670688567","656.0","96.96969696969697"
"753.0","0.29100768865806503","657.0","97.72727272727273"
"752.0","0.34909718843744164","658.0","98.48484848484848"
"751.0","0.2886949887027524","659.0","99.24242424242425"
"750.0","0.23565471605508648","660.0","99.24242424242425"
"749.0","0.3069546947756919","661.0","100.0"
"748.0","0.24792050247393815","662.0","100.0"
"747.0","0.29614879917109066","663.0","100.0"
"746.0","0.29913192960861984","664.0","99.24242424242425"
"745.0","0.3296450299366534","665.0","98.48484848484848"
"744.0","0.3985961734375378","666.0","97.72727272727273"
"743.0","0.3569452668199804","667.0","96.96969696969697"
"742.0","0.3690535907320855","668.0","96.21212121212122"
"741.0","0.3723185671825433","669.0","94.6969696969697"
"740.0","0.24443060061118668","670.0","93.18181818181817"
"739.0","0.3398791366927681","671.0","91.66666666666666"
"738.0","0.34782238623668144","672.0","90.9090909090909"
"737.0","0.32856936091897077","673.0","89.39393939393939"
"736.0","0.31149242480929273","674.0","88.63636363636364"
"735.0","0.3797405878856634","675.0","87.12121212121212"
"734.0","0.36868509872515104","676.0","85.60606060606061"
"733.0","0.3256813031433963","677.0","84.0909090909091"
"732.0","0.39855195826855605","678.0","82.57575757575758"
"731.0","0.3802639320511738","679.0","81.06060606060606"
"730.0","0.36657731474882843","680.0","80.3030303030303"
"729.0","0.4405487866167577","681.0","78.78787878787878"
"728.0","0.436131673238758","682.0","77.27272727272727"
"727.0","0.39425427188889905","683.0","76.51515151515152"
"726.0","0.4173735725911152","684.0","75.21517424242424"
"725.0","0.39958400708781616","685.0","73.91688636363637"
"724.0","0.4060345515731364","686.0","72.73665151515152"
"723.0","0.4538232585021262","687.0","71.65268181818182"
"722.0","0.4454970429298975","688.0","70.57642424242424"
"721.0","0.4084526671972101","689.0","69.06811363636363"
"720.0","0.4174620358568386","690.0","67.67760606060607"
"719.0","0.410671781916966","691.0","66.37151515151515"
"718.0","0.4471563312292711","692.0","65.26556818181818"
"717.0","0.3694810691308022","693.0","64.06610606060606"
"716.0","0.44057092741286846","694.0","62.92578787878787"
"715.0","0.43000401779985226","695.0","61.654325757575755"
"714.0","0.4401284790893515","696.0","60.60347727272727"
"713.0","0.4370239391752423","697.0","59.86384848484848"
"712.0","0.4386462493163246","698.0","58.68031818181818"
"711.0","0.41325218484458587","699.0","57.54161363636363"
"710.0","0.4273790034346912","700.0","56.50670454545455"
"709.0","0.43358765378273023","701.0","55.82297727272727"
"708.0","0.49598647195682855","702.0","55.43211363636363"
"707.0","0.49795632324985295","703.0","54.46398484848485"
"706.0","0.42558726804651215","704.0","53.24335606060606"
"705.0","0.5163503601065554","705.0","52.87138636363636"
"704.0","0.4969898370069865","706.0","51.92813636363637"
"703.0","0.4845295769385651","707.0","51.28085606060606"
"702.0","0.4476356912878394","708.0","50.70216666666667"
"701.0","0.5788427964439704","709.0","49.947295454545454"
"700.0","0.540016566489691","710.0","49.57423484848485"
"699.0","0.5910172779030284","711.0","48.802992424242426"
"698.0","0.6111383794596352","712.0","48.6345"
"697.0","0.5904560966188678","713.0","47.558454545454545"
"696.0","0.5714677997045283","714.0","47.013098484848484"
"695.0","0.6392470121523771","715.0","46.21607575757576"
"694.0","0.7196054489751903","716.0","45.71311363636363"
"693.0","0.768299606853787","717.0","44.9898106060606"
"692.0","0.8449467524455705","718.0","44.41913636363636"
"691.0","0.8432080883745017","719.0","43.521204545454545"
"690.0","0.8632594636962403","720.0","43.28214393939394"
"689.0","1.0000952350298746","721.0","42.84525"
"688.0","1.1395007023758028","722.0","41.861583333333336"
"687.0","1.2276741717354382","723.0","41.24546212121212"
"686.0","1.3298366589967807","724.0","40.32841666666667"
"685.0","1.487032452023087","725.0","39.51535606060606"
"684.0","1.629231070256875","726.0","38.88016666666667"
"683.0","1.7936906944857098","727.0","37.88281060606061"
"682.0","2.019244990092701","728.0","37.27339393939394"
"681.0","2.2356198641785086","729.0","35.79548484848485"
"680.0","2.522546547013591","730.0","35.019"
"679.0","2.841697499284352","731.0","34.12149242424242"
"678.0","3.0707385097159494","732.0","33.29575"
"677.0","3.5653047781482696","733.0","32.195212121212116"
"676.0","4.025933159460909","734.0","30.997901515151515"
"675.0","4.565935350996359","735.0","30.059098484848484"
"674.0","5.195056910903978","736.0","29.124560606060605"
"673.0","5.843192145945343","737.0","28.605871212121215"
"672.0","6.776615528526989","738.0","27.469787878787876"
"671.0","7.760614624775794","739.0","26.578575757575756"
"670.0","8.817061949039735","740.0","25.60242424242424"
"669.0","10.27817101376626","741.0","24.83171212121212"
"668.0","11.874876699022312","742.0","23.895"
"667.0","13.713986265992553","743.0","23.034325757575758"
"666.0","15.96083266286453","744.0","22.029356060606062"
"665.0","18.71331245047984","745.0","21.421098484848486"
"664.0","21.72523815731909","746.0","20.318083333333334"
"663.0","25.28607066723985","747.0","19.576310606060606"
"662.0","29.60725353565711","748.0","19.085371212121213"
"661.0","34.41394205434344","749.0","18.368901515151514"
"660.0","39.79556572575218","750.0","17.498272727272727"
"659.0","45.837884645216334","751.0","16.866204545454547"
"658.0","52.214699589707735","752.0","16.369560606060606"
"657.0","58.968165188470834","753.0","15.74969696969697"
"656.0","65.81555446906816","754.0","15.075765151515153"
"655.0","72.48474041594032","755.0","14.467378787878788"
"654.0","78.76104158484615","756.0","13.958977272727271"
"653.0","84.41056451775188","757.0","13.651704545454546"
"652.0","89.14882688036838","758.0","12.940560606060606"
"651.0","92.98878889708455","759.0","12.561090909090908"
"650.0","95.93340296737047","760.0","12.383659090909092"
"649.0","97.9321309691388","761.0","11.600075757575757"
"648.0","99.16466511019871","762.0","11.165227272727272"
"647.0","99.75364545700062","763.0","10.765106060606062"
"646.0","100.0","764.0","10.714477272727272"
"645.0","99.84897765215301","765.0","10.036136363636365"
"644.0","99.57828458376768","766.0","9.877492424242424"
"643.0","99.29849735064435","767.0","9.567272727272726"
"642.0","98.89462344374053","768.0","9.300030303030303"
"641.0","98.4172940344515","769.0","8.831643939393938"
"640.0","98.19158113774692","770.0","8.697560606060605"
"639.0","97.92178478310043","771.0","8.305848484848486"
"638.0","97.64135460707794","772.0","8.204136363636364"
"637.0","97.49799673469485","773.0","7.940083333333334"
"636.0","97.41664839147603","774.0","7.816598484848485"
"635.0","97.32961512727272","775.0","7.467249242424242"
"634.0","97.31380398336356","776.0","7.421268181818181"
"633.0","97.40639525474555","777.0","7.207846212121212"
"632.0","97.42478660089331","778.0","7.156186363636364"
"631.0","97.46799869379437","779.0","6.974443939393939"
"630.0","97.50648182103166","780.0","6.898999242424243"
"629.0","97.54726597419791","781.0","6.763533333333334"
"628.0","97.47842949849863","782.0","6.553577272727272"
"627.0","97.37702321030224","783.0","6.361366666666666"
"626.0","97.33402262148691","784.0","6.431008333333334"
"625.0","97.19207754870794","785.0","6.122240909090909"
"624.0","97.1263203862846","786.0","6.126306818181818"
"623.0","97.0892754073494","787.0","5.903187878787879"
"622.0","97.02197015764608","788.0","5.644198484848484"
"621.0","96.99900210833836","789.0","5.518124242424243"
"620.0","97.01083719684675","790.0","5.272103030303031"
"619.0","96.98072916019643","791.0","5.226853787878787"
"618.0","97.04213804160152","792.0","5.186057575757576"
"617.0","97.02107341552127","793.0","5.023644696969696"
"616.0","97.016742052559","794.0","4.851794696969698"
"615.0","97.00060943720024","795.0","4.840587121212121"
"614.0","96.94821013025329","796.0","4.671328787878788"
"613.0","97.01290982902003","797.0","4.686054545454545"
"612.0","97.0191615332658","798.0","4.5491712121212124"
"611.0","97.13436554639398","799.0","4.581907575757576"
"610.0","97.27362893698448","800.0","4.571855303030303"
"609.0","97.36219339879779","801.0","4.401893181818182"
"608.0","97.53684362852167","802.0","4.30004696969697"
"607.0","97.77209061619166","803.0","4.32809696969697"
"606.0","97.9916956405123","804.0","4.157259090909091"
"605.0","98.06210560896153","805.0","4.100498484848485"
"604.0","98.23323662756803","806.0","3.977823484848485"
"603.0","98.3108965507237","807.0","3.8856356060606063"
"602.0","98.23197611885371","808.0","3.8229446969696967"
"601.0","98.18351057216755","809.0","3.7344583333333334"
"600.0","98.08029393843756","810.0","3.658265909090909"
"599.0","97.86976616079897","811.0","3.552221212121212"
"598.0","97.6032098693462","812.0","3.4629234848484853"
"597.0","97.41644537480431","813.0","3.284970454545454"
"596.0","97.07787175765444","814.0","3.370557575757575"
"595.0","96.69200851225288","815.0","3.2589606060606062"
"594.0","96.37565849317573","816.0","3.180089393939394"
"593.0","95.85921152955025","817.0","3.015939393939394"
"592.0","95.4231738718788","818.0","2.824753787878788"
"591.0","94.94220679669456","819.0","2.7373363636363637"
"590.0","94.28263884185564","820.0","2.7776621212121215"
"589.0","93.69994403541146","821.0","2.7325628787878786"
"588.0","93.05114524639639","822.0","2.5474333333333337"
"587.0","92.35514139102348","823.0","2.5078780303030306"
"586.0","91.67933928410397","824.0","2.4223719696969694"
"585.0","90.97229554562563","825.0","2.3763136363636366"
"584.0","90.32385206417207","826.0","2.2564757575757577"
"583.0","89.4976790113327","827.0","2.3320628787878785"
"582.0","88.7415098652131","828.0","2.129191666666667"
"581.0","88.08002154070472","829.0","2.0767287878787877"
"580.0","87.28726425993332","830.0","2.0004136363636364"
"579.0","86.44744571627993","831.0","1.946962878787879"
"578.0","85.76785365257541","832.0","1.9244598484848485"
"577.0","85.01610894711197","833.0","1.822462878787879"
"576.0","84.0957626427267","834.0","1.7531287878787878"
"575.0","83.30809809420859","835.0","1.7678787878787876"
"574.0","82.56695334562319","836.0","1.7529295454545457"
"573.0","81.71547738143515","837.0","1.5430848484848487"
"572.0","80.93522350915528","838.0","1.6449772727272727"
"571.0","80.13065648857344","839.0","1.5317674242424242"
"570.0","79.21716253619314","840.0","1.4396045454545452"
"569.0","78.3283539577323","841.0","1.444230303030303"
"568.0","77.29377651359555","842.0","1.4104136363636364"
"567.0","76.46162247379205","843.0","1.2764196969696968"
"566.0","75.69560625267141","844.0","1.2337522727272727"
"565.0","74.71848698323694","845.0","1.2326575757575757"
"564.0","73.72960878493197","846.0","1.1912742424242424"
"563.0","72.94559879197904","847.0","1.1072871212121211"
"562.0","71.98031463943899","848.0","1.1066174242424243"
"561.0","71.06622006768546","849.0","1.0351030303030302"
"560.0","70.12892479496851","850.0","0.9245954545454546"
"559.0","69.21796874968688","851.0","0.9378507575757576"
"558.0","68.20922719243406","852.0","0.909519696969697"
"557.0","67.29450659583738","853.0","0.8463984848484849"
"556.0","66.28930539727192","854.0","0.8155856060606061"
"555.0","65.34399457104352","855.0","0.715650303030303"
"554.0","64.4017503695491","856.0","0.7434679545454546"
"553.0","63.44699430053517","857.0","0.7052976515151516"
"552.0","62.45936389401655","858.0","0.6281319696969697"
"551.0","61.45451377349862","859.0","0.5938199242424242"
"550.0","60.53863843442344","860.0","0.6001861363636364"
"549.0","59.49821957728438","861.0","0.5483958333333334"
"548.0","58.419161100890236","862.0","0.5166661363636362"
"547.0","57.590027132780776","863.0","0.501631893939394"
"546.0","56.60609783486728","864.0","0.4341421212121212"
"545.0","55.55890278536114","865.0","0.4499368181818182"
"544.0","54.580958703925766","866.0","0.42676704545454547"
"543.0","53.672735151772514","867.0","0.39927696969696963"
"542.0","52.61493585910235","868.0","0.385881893939394"
"541.0","51.632059766945474","869.0","0.38566257575757573"
"540.0","50.757615753449706","870.0","0.35197507575757575"
"539.0","49.75922038223527","871.0","0.3464873484848485"
"538.0","48.727933755460185","872.0","0.3229963636363636"
"537.0","47.804660400302765","873.0","0.3173403787878788"
"536.0","46.88867932337773","874.0","0.2833197727272727"
"535.0","45.89858291149835","875.0","0.27943386363636363"
"534.0","44.98913268674272","876.0","0.2537337878787879"
"533.0","44.053229037673944","877.0","0.2424227272727273"
"532.0","43.13128809296877","878.0","0.25022507575757574"
"531.0","42.21904616188881","879.0","0.2559139393939394"
"530.0","41.373453905843036","880.0","0.2108451515151515"
"529.0","40.389093169116094","881.0","0.21989916666666667"
"528.0","39.50986517788865","882.0","0.22790212121212122"
"527.0","38.66776252636227","883.0","0.19645560606060605"
"526.0","37.79115706089935","884.0","0.24139499999999997"
"525.0","36.90817297738484","885.0","0.20542795454545457"
"524.0","36.09585689105921","886.0","0.21108560606060606"
"523.0","35.25568303984429","887.0","0.20854621212121213"
"522.0","34.385143151625385","888.0","0.234152196969697"
"521.0","33.61546814542557","889.0","0.21352454545454547"
"520.0","32.786607023547745","890.0","0.19324060606060606"
"519.0","31.997034793902145","891.0","0.19713113636363636"
"518.0","31.224955096101503","892.0","0.22458287878787878"
"517.0","30.41453610292538","893.0","0.21902916666666664"
"516.0","29.675163662633636","894.0","0.2075640909090909"
"515.0","28.926003360536782","895.0","0.18034856060606058"
"514.0","28.22381760776924","896.0","0.19786166666666666"
"513.0","27.5267140021156","897.0","0.2195925"
"512.0","26.706107421160098","898.0","0.21262636363636364"
"511.0","26.063725301629546","899.0","0.1980740909090909"
"510.0","25.457658504582355","900.0","0.20844477272727274"
"509.0","24.73375249429343","None","None"
"508.0","24.045353906865717","None","None"
"507.0","23.452260039781027","None","None"
"506.0","22.714609153615015","None","None"
"505.0","22.14730041356915","None","None"
"504.0","21.603847991734842","None","None"
"503.0","20.976545264774828","None","None"
"502.0","20.3249653488976","None","None"
"501.0","19.858362841517035","None","None"
"500.0","19.253404262294378","None","None"
"499.0","18.661348823214716","None","None"
"498.0","18.183537229460118","None","None"
"497.0","17.583129962120463","None","None"
"496.0","17.1041530464252","None","None"
"495.0","16.6576856513631","None","None"
"494.0","16.13627705906375","None","None"
"493.0","15.602577598447596","None","None"
"492.0","15.180709916872884","None","None"
"491.0","14.713493022909125","None","None"
"490.0","14.330113745529097","None","None"
"489.0","13.8445615393815","None","None"
"488.0","13.467722654705453","None","None"
"487.0","13.074162145171439","None","None"
"486.0","12.60396426987421","None","None"
"485.0","12.299243163271933","None","None"
"484.0","11.874067743440978","None","None"
"483.0","11.41127738218159","None","None"
"482.0","11.167748364586883","None","None"
"481.0","10.82283105551977","None","None"
"480.0","10.433813396002172","None","None"
"479.0","10.12865132708348","None","None"
"478.0","9.791199692129531","None","None"
"477.0","9.480948064512345","None","None"
"476.0","9.137055436110485","None","None"
"475.0","8.87365038521897","None","None"
"474.0","8.580292753605919","None","None"
"473.0","8.24708629320258","None","None"
"472.0","8.117806940062929","None","None"
"471.0","7.803662271901871","None","None"
"470.0","7.465534916734614","None","None"
"469.0","7.2634985526722335","None","None"
"468.0","6.974775242121877","None","None"
"467.0","6.717473856809118","None","None"
"466.0","6.5924698156362345","None","None"
"465.0","6.394404218662822","None","None"
"464.0","6.113659979936752","None","None"
"463.0","5.927879960129752","None","None"
"462.0","5.799006143578566","None","None"
"461.0","5.536673887622236","None","None"
"460.0","5.352121051365617","None","None"
"459.0","5.234741305273687","None","None"
"458.0","4.966215499469717","None","None"
"457.0","4.81537240353528","None","None"
"456.0","4.6901901806020305","None","None"
"455.0","4.503911569221486","None","None"
"454.0","4.357850046724549","None","None"
"453.0","4.2140903506417775","None","None"
"452.0","4.046797391735816","None","None"
"451.0","3.98105769237964","None","None"
"450.0","3.762350454788627","None","None"
"449.0","3.729256687827033","None","None"
"448.0","3.61341871880727","None","None"
"447.0","3.4629285516875683","None","None"
"446.0","3.397167171104621","None","None"
"445.0","3.330874682785173","None","None"
"444.0","3.1469917504504723","None","None"
"443.0","3.094395495758577","None","None"
"442.0","3.064041607962574","None","None"
"441.0","2.8536687497573774","None","None"
"440.0","2.83416335558454","None","None"
"439.0","2.8573537379531224","None","None"
"438.0","2.6931596681602574","None","None"
"437.0","2.5943864752555093","None","None"
"436.0","2.6393452186287276","None","None"
"435.0","2.4971846691433495","None","None"
"434.0","2.3972720619162424","None","None"
"433.0","2.478020304941782","None","None"
"432.0","2.4058959197426595","None","None"
"431.0","2.3347798234292476","None","None"
"430.0","2.351757358295836","None","None"
"429.0","2.2633081561322244","None","None"
"428.0","2.252134759759807","None","None"
"427.0","2.2753055787810754","None","None"
"426.0","2.2583087454085518","None","None"
"425.0","2.188983062547301","None","None"
"424.0","2.211416434579041","None","None"
"423.0","2.2451304032797768","None","None"
"422.0","2.2518727740117526","None","None"
"421.0","2.221987606917671","None","None"
"420.0","2.294970121617444","None","None"
"419.0","2.209733221139599","None","None"
"418.0","2.235604795470428","None","None"
"417.0","2.3261009776630033","None","None"
"416.0","2.3829402941355275","None","None"
"415.0","2.408863155155649","None","None"
"414.0","2.422223909126504","None","None"
"413.0","2.540390142145359","None","None"
"412.0","2.5294993522468094","None","None"
"411.0","2.5471787769477934","None","None"
"410.0","2.6514322609889405","None","None"
"409.0","2.7050566321875213","None","None"
"408.0","2.7081663602108432","None","None"
"407.0","2.8231036363423128","None","None"
"406.0","2.965174038704449","None","None"
"405.0","2.9926201696924846","None","None"
"404.0","3.0365722118089695","None","None"
"403.0","3.1349467417951438","None","None"
"402.0","3.1660041027966197","None","None"
"401.0","3.1335146766128306","None","None"
"400.0","3.3758611845438957","None","None"
"399.0","3.4770768493961253","None","None"
"398.0","3.4932901037035613","None","None"
"397.0","3.667387558657157","None","None"
"396.0","3.6679477478506186","None","None"
"395.0","3.7651609214203225","None","None"
"394.0","3.8743170588140896","None","None"
"393.0","3.959073873687208","None","None"
"392.0","3.98581626747997","None","None"
"391.0","3.9387478882277907","None","None"
"390.0","4.181110789073834","None","None"
"389.0","4.193767802726956","None","None"
"388.0","4.307991556441245","None","None"
"387.0","4.440746255812518","None","None"
"386.0","4.439040044319766","None","None"
"385.0","4.40634308809025","None","None"
"384.0","4.471410507616312","None","None"
"383.0","4.69944930774023","None","None"
"382.0","4.696227755057074","None","None"
"381.0","4.771026193423314","None","None"
"380.0","4.967623507517062","None","None"
"379.0","4.834888371776964","",""
"378.0","4.905183615368738","",""
"377.0","5.033631275741084","",""
"376.0","5.157247397638798","",""
"375.0","5.136875940646042","",""
"374.0","5.182787192995745","",""
"373.0","5.351683790583593","",""
"372.0","5.156902663862253","",""
"371.0","5.573608351343768","",""
"370.0","5.363195309917025","",""
"369.0","5.517315478711944","",""
"368.0","5.602702272598031","",""
"367.0","5.688517871076755","",""
"366.0","5.77322260331714","",""
"365.0","5.782347961430516","",""
"364.0","5.928959627315528","",""
"363.0","5.9168781369730485","",""
"362.0","5.947055957765683","",""
"361.0","5.996201451340526","",""
"360.0","6.2232086985486035","",""
"359.0","5.98986831901527","",""
"358.0","6.092690001296185","",""
"357.0","6.008629790216548","",""
"356.0","6.067138573356453","",""
"355.0","6.009023166242631","",""
"354.0","5.979169459636168","",""
"353.0","5.995260313511766","",""
"352.0","5.9936402819149","",""
"351.0","6.025117721652623","",""
"350.0","6.018080846454896","",""
"349.0","6.026136055208281","",""
"348.0","5.968572114270132","",""
"347.0","6.015951121519902","",""
"346.0","6.039563166847389","",""
"345.0","6.099653910281008","",""
"344.0","5.992329030387027","",""
"343.0","6.16231587178424","",""
"342.0","6.1809335281553075","",""
"341.0","6.327231128498134","",""
"340.0","6.302118017299625","",""
"339.0","6.616292825715443","",""
"338.0","6.722494150829104","",""
"337.0","6.901208216820017","",""
"336.0","7.254434525350377","",""
"335.0","7.7559041639454","",""
"334.0","8.181785966546824","",""
"333.0","8.774329954233242","",""
"332.0","9.509502682991918","",""
"331.0","10.380636857667442","",""
"330.0","11.28501654802176","",""
"329.0","12.356160996271933","",""
"328.0","13.670499243327455","",""
"327.0","14.961779556806363","",""
"326.0","16.376479302750642","",""
"325.0","17.831349874075787","",""
"324.0","19.411638482190273","",""
"323.0","20.70114226070012","",""
"322.0","22.042465854483485","",""
"321.0","23.23196132407051","",""
"320.0","24.218790183753786","",""
"319.0","25.106784518321497","",""
"318.0","25.58222739973021","",""
"317.0","26.16734801128201","",""
"316.0","26.50130473921176","",""
"315.0","26.63118420077662","",""
"314.0","26.88173264185628","",""
"313.0","26.667159021836017","",""
"312.0","26.6604166513879","",""
"311.0","26.416261617465825","",""
"310.0","26.189019615199456","",""
"309.0","25.945279104873425","",""
"308.0","25.60092119303038","",""
"307.0","25.273279620572108","",""
"306.0","24.76410162175724","",""
"305.0","24.276665019517925","",""
"304.0","23.75307382768145","",""
"303.0","23.272984461809052","",""
"302.0","22.68370802915733","",""
"301.0","22.270363482513787","",""
"300.0","21.86888576276521","",""
