"data.0.x","data.0.y","data.1.x","data.1.y"
"615.0","16.204504443267385","None","None"
"616.0","16.99270506426033","None","None"
"617.0","16.348485800653826","None","None"
"618.0","16.617627632518893","None","None"
"619.0","17.075074481960808","None","None"
"620.0","16.711219041731702","None","None"
"621.0","17.290543131564064","None","None"
"622.0","17.467818534625934","None","None"
"623.0","17.17943259045887","None","None"
"624.0","16.919633868098636","None","None"
"625.0","17.482631563422206","None","None"
"626.0","17.892913985679456","None","None"
"627.0","17.319027752305637","None","None"
"628.0","17.397742007056387","None","None"
"629.0","17.139616964573136","None","None"
"630.0","17.762322067308865","None","None"
"631.0","17.320258965088705","None","None"
"632.0","18.141644618125248","None","None"
"633.0","18.182030962436468","None","None"
"634.0","18.59523110248692","None","None"
"635.0","19.341801341252427","None","None"
"636.0","19.03640927051925","None","None"
"637.0","19.259271609387486","None","None"
"638.0","20.82587444964147","None","None"
"639.0","22.535451874329087","None","None"
"640.0","23.55078560353153","None","None"
"641.0","25.56371590278036","None","None"
"642.0","27.181343535299256","None","None"
"643.0","27.707719062893172","None","None"
"644.0","30.353454257238827","None","None"
"645.0","32.532809896898755","None","None"
"646.0","35.51749412288273","None","None"
"647.0","37.39020082876011","None","None"
"648.0","38.14541520727339","None","None"
"649.0","39.54195678186629","None","None"
"650.0","41.66180380367799","None","None"
"651.0","40.84252147247919","None","None"
"652.0","41.679989842494535","None","None"
"653.0","41.790908006602386","None","None"
"654.0","42.42797084590731","None","None"
"655.0","42.13683391067808","None","None"
"656.0","42.474583792366225","None","None"
"657.0","43.31393104438907","None","None"
"658.0","43.126825176762395","None","None"
"659.0","43.23640952702191","None","None"
"660.0","44.491816923789216","None","None"
"661.0","45.23146800321654","None","None"
"662.0","47.75403703128948","None","None"
"663.0","47.65280184271513","None","None"
"664.0","50.4246209211267","None","None"
"665.0","51.44803448421803","None","None"
"666.0","53.709432500682944","None","None"
"667.0","57.63415409910494","None","None"
"668.0","57.26466201285335","None","None"
"669.0","60.31490831953562","None","None"
"670.0","61.80406018065483","None","None"
"671.0","61.75452310383612","None","None"
"672.0","63.49858731158277","None","None"
"673.0","60.42390271366993","None","None"
"674.0","62.54859763581495","None","None"
"675.0","61.579434385977514","None","None"
"676.0","62.05420799031446","None","None"
"677.0","62.038362538299054","None","None"
"678.0","61.49276854866945","None","None"
"679.0","60.97967344645956","None","None"
"680.0","58.34265934266062","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
"","","None","None"
