"data.0.x","data.0.y","data.1.x","data.1.y"
"650.0","0.0","500.0","66.81145434413823"
"649.0","0.0","500.5","68.00585110165274"
"648.0","0.0","501.0","70.62665705027274"
"647.0","0.0","501.5","73.33136942189896"
"646.0","0.0","502.0","75.79716180937191"
"645.0","0.0","502.5","78.22882277053726"
"644.0","0.0","503.0","80.81671627236065"
"643.0","0.0","503.5","83.4023749784139"
"642.0","0.0","504.0","85.72392145708683"
"641.0","0.0","504.5","87.79740560527412"
"640.0","0.0","505.0","89.773980882338"
"639.0","0.0","505.5","91.71418993732414"
"638.0","0.0","506.0","93.51726379732433"
"637.0","0.0","506.5","95.10559410013917"
"636.0","0.0","507.0","96.43245329784749"
"635.0","0.0","507.5","97.38752374470506"
"634.0","0.0","508.0","98.12399053259246"
"633.0","0.0","508.5","98.89458874678748"
"632.0","0.0","509.0","99.52398850095994"
"631.0","0.0","509.5","99.79277348313236"
"630.0","0.0","510.0","99.89882470058816"
"629.0","0.0","510.5","100.0"
"628.0","0.0","511.0","99.91060816919436"
"627.0","0.0","511.5","99.52216003169346"
"626.0","0.0","512.0","98.98865333238524"
"625.0","0.0","512.5","98.37083388356714"
"624.0","0.0","513.0","97.5502575094217"
"623.0","0.0","513.5","96.55191328992412"
"622.0","0.0","514.0","95.48164927927837"
"621.0","0.0","514.5","94.25718436049287"
"620.0","0.0","515.0","92.80294180388651"
"619.0","0.0","515.5","91.2664181302886"
"618.0","0.0","516.0","89.77763782087096"
"617.0","0.0","516.5","88.25614822790854"
"616.0","0.0","517.0","86.64912690592526"
"615.0","0.0","517.5","85.05876497059212"
"614.0","0.0","518.0","83.53707221437786"
"613.0","0.0","518.5","82.00176752029093"
"612.0","0.0","519.0","80.37910262791667"
"611.0","0.0","519.5","78.76009467407535"
"610.0","0.0","520.0","77.29528762837377"
"609.0","0.0","520.5","75.93246853509137"
"608.0","0.0","521.0","74.51479536381459"
"607.0","0.0","521.5","73.06319392948204"
"606.0","0.0","522.0","71.68493442906048"
"605.0","0.0","522.5","70.4009426774885"
"604.0","0.0","523.0","69.14905071970581"
"603.0","0.0","523.5","67.92356998466117"
"602.0","0.0","524.0","66.84111617890555"
"601.0","0.0","524.5","65.85110165273306"
"600.0","0.0","525.0","64.78490090712393"
"599.0","0.0","525.5","63.720934957284925"
"598.0","0.0","526.0","62.740875430452135"
"597.0","0.0","526.5","61.7297319260892"
"596.0","0.0","527.0","60.69380250500289"
"595.0","0.0","527.5","59.74726491472222"
"594.0","0.0","528.0","58.91510823522241"
"593.0","0.0","528.5","58.20342736405839"
"592.0","0.0","529.0","57.56549475330902"
"591.0","0.0","529.5","56.93304755035909"
"590.0","0.0","530.0","56.34590575256747"
"589.0","0.0","530.5","55.76059242404234"
"588.0","0.0","531.0","55.00766941275662"
"587.0","0.0","531.5","54.09871702406469"
"586.0","0.0","532.0","53.26432554879473"
"585.0","0.0","532.5","52.60567028635861"
"584.0","0.0","533.0","52.00796399947178"
"583.0","0.0","533.5","51.461251688794526"
"582.0","0.0","534.0","50.99682049510884"
"581.0","0.0","534.5","50.47550359091048"
"580.0","0.0","535.0","49.89283138465914"
"579.0","0.0","535.5","49.446481720386416"
"578.0","0.0","536.0","49.14722225043934"
"577.0","0.0","536.5","48.77868411161789"
"576.0","0.0","537.0","48.29109230722347"
"575.0","0.0","537.5","47.85388498928314"
"574.0","0.0","538.0","47.45324705667239"
"573.0","0.0","538.5","46.94899586562782"
"572.0","0.0","539.0","46.428085287933115"
"571.0","0.0","539.5","46.06381357740012"
"570.0","0.0","540.0","45.830175837794464"
"569.0","0.0","540.5","45.5447314689719"
"568.0","0.0","541.0","45.124386700933535"
"567.0","0.0","541.5","44.6818971384456"
"566.0","0.0","542.0","44.29101104192274"
"565.0","0.0","542.5","43.91150208750241"
"564.0","0.0","543.0","43.524272929512506"
"563.0","0.0","543.5","43.096207957904575"
"562.0","0.0","544.0","42.58322074703128"
"561.0","0.0","544.5","41.994453643225015"
"560.0","0.0","545.0","41.37419623538494"
"559.0","0.0","545.5","40.804323313998964"
"558.0","0.0","546.0","40.33562569202483"
"557.0","0.0","546.5","39.89963735359548"
"556.0","0.0","547.0","39.38055524516725"
"555.0","0.0","547.5","38.74099732840324"
"554.0","0.0","548.0","38.10753430919415"
"553.0","0.0","548.5","37.59434393506903"
"552.0","0.0","549.0","37.096390804831216"
"551.0","0.0","549.5","36.54338043334722"
"550.0","0.0","550.0","35.98955740885589"
"549.0","0.0","550.5","35.388803673191596"
"548.0","0.0","551.0","34.72283453368954"
"547.0","0.0","551.5","34.093637942768915"
"546.0","0.0","552.0","33.53920542852209"
"545.0","0.0","552.5","32.98131913899414"
"544.0","0.0","553.0","32.36593764919801"
"543.0","0.0","553.5","31.75685422020865"
"542.0","0.0","554.0","31.1871844620745"
"541.0","0.0","554.5","30.5693650132564"
"540.0","0.0","555.0","29.856058836077732"
"539.0","-0.07082587409446443","555.5","29.133610312566667"
