"data.0.x","data.0.y","data.1.x","data.1.y"
"700.0","0.45491250190514454","620.0","11.369563901415072"
"699.0","0.4174532027212392","621.0","11.623810510394526"
"698.0","0.401864963351946","622.0","12.370862417798286"
"697.0","0.5185457165421972","623.0","13.56885675138996"
"696.0","0.5732025826832748","624.0","15.160839542424318"
"695.0","0.6479833178612501","625.0","17.09258515598823"
"694.0","0.7040375209565904","626.0","19.327943168806282"
"693.0","0.861686503262993","627.0","21.854721339066245"
"692.0","0.8771354938827538","628.0","24.67667112578728"
"691.0","0.6295657655910104","629.0","27.795412477182175"
"690.0","0.9672107297742923","630.0","31.196195338471135"
"689.0","1.125524780735178","631.0","34.84346610940449"
"688.0","1.1099164507502806","632.0","38.68956420835262"
"687.0","1.287143391573026","633.0","42.687084834982706"
"686.0","1.25623848253502","634.0","46.80004808688379"
"685.0","1.459943469164369","635.0","51.00594520994104"
"684.0","1.5475108420046277","636.0","55.29880797389668"
"683.0","1.7465049256647225","637.0","59.67437335713805"
"682.0","1.7658265556371497","638.0","64.11985229482717"
"681.0","1.9829160489379685","639.0","68.59090936219229"
"680.0","2.190930126224488","640.0","73.00313673130262"
"679.0","2.416533883862386","641.0","77.24313802726118"
"678.0","2.5963864603106424","642.0","81.18643301897814"
"677.0","2.95968021282197","643.0","84.72559356181425"
"676.0","3.26888171476868","644.0","87.79667433157952"
"675.0","3.7316863647070235","645.0","90.3945597023388"
"674.0","4.0750765521732495","646.0","92.57637416370174"
"673.0","4.428165657517354","647.0","94.43931460843721"
"672.0","4.75359899131254","648.0","96.07375709473371"
"671.0","5.523318969697809","649.0","97.51124798252503"
"670.0","6.078872985742591","650.0","98.71000966000697"
"669.0","6.590754160142989","651.0","99.57455044305586"
"668.0","7.473085502888892","652.0","100.0"
"667.0","8.175841381125904","653.0","99.9181499850368"
"666.0","9.113241794022695","654.0","99.31194831171558"
"665.0","10.094703005278982","655.0","98.21379394429253"
"664.0","11.173776897177616","656.0","96.68763220695776"
"663.0","12.45895279398113","657.0","94.80337665415898"
"662.0","13.61437102517562","658.0","92.61644656686082"
"661.0","15.14264337078963","659.0","90.14900965744917"
"660.0","16.811272913693486","660.0","87.39680290431137"
"659.0","18.25793579316365","661.0","84.34447942964182"
"658.0","20.265057570005403","662.0","80.98436579453771"
"657.0","22.19493439374835","663.0","77.33607189841732"
"656.0","24.333545785820185","664.0","73.46269046114811"
"655.0","26.55148047053607","665.0","69.46823921007916"
"654.0","28.89079018469511","666.0","65.48401921088059"
"653.0","31.439735080985965","667.0","61.63024767302966"
"652.0","34.12252504399152","668.0","57.982806381231796"
"651.0","36.9169218405775","669.0","54.55363179600248"
"650.0","39.72143322295041","670.0","51.303504118505195"
"649.0","42.80180954096407","671.0","48.17700406777522"
"648.0","45.887243151871196","672.0","45.12979621904088"
"647.0","49.150374793897996","673.0","42.14141806856133"
"646.0","52.42840120266582","674.0","39.20965284509799"
"645.0","55.75007274188408","675.0","36.34328237317298"
"644.0","59.0630845329971","676.0","33.55100321687612"
"643.0","62.47329333684342","677.0","30.84006251294893"
"642.0","65.74307566541503","678.0","28.22009469023607"
"641.0","68.97253820680864","679.0","25.709686522968738"
"640.0","72.27217934684715","680.0","23.33893494373238"
"639.0","75.38968866473613","681.0","21.14117678153805"
"638.0","78.39358208748423","682.0","19.137641884016823"
"637.0","81.29494409266623","683.0","17.324408271285062"
"636.0","83.95452593074972","684.0","15.672572656808855"
"635.0","86.56838429883751","685.0","14.1377996158165"
"634.0","88.90998018649634","686.0","12.674730598349191"
"633.0","91.0361215412966","687.0","11.248835129344343"
"632.0","93.03617696368448","688.0","9.847835706557465"
"631.0","94.73140925276765","689.0","8.488699156006982"
"630.0","96.20079531126599","690.0","7.213032568632517"
"629.0","97.23996508389563","691.0","6.065256629638062"
"628.0","98.26320092001163","692.0","5.06694222838371"
"627.0","99.05781940614912","693.0","4.202913007928367"
"626.0","99.51713244565143","694.0","3.432414481654939"
